Permit ID: FD-00918,03/23/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00918,09/28/2021,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00918,03/30/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00919,07/13/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,04/17/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,01/19/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,10-11-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,07/20/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,04/20/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,01/27/2022,Routine Inspection,B,1,,,,,,
Permit ID: FD-00919,10/14/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,07/22/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,04-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,01-11-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00919,09/30/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00920,07-07-23,Re-Inspection,,0,,,,,,
Permit ID: FD-00920,07-06-23,Routine Inspection,B,0,,,,,,
Permit ID: FD-00920,03/29/2023,AMC Training,,0,,,,,,
Permit ID: FD-00920,03-07-23,Advisory,,0,,,,,,
Permit ID: FD-00920,02/14/2023,Advisory,,0,,,,,,
Permit ID: FD-00920,01/20/2023,Re-Inspection,,0,,,,,,
Permit ID: FD-00920,01-05-23,Routine Inspection,B,1,,,,,,
Permit ID: FD-00920,10/26/2022,Routine Inspection,B,1,,,,,,
Permit ID: FD-00920,06/16/2022,Advisory,,0,,,,,,
Permit ID: FD-00920,06-08-22,Routine Inspection,B,0,,,,,,
Permit ID: FD-00920,11/18/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00920,05/13/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00920,11-09-20,Routine Inspection,B,0,,,,,,
Permit ID: FD-00924,08/15/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00924,02-02-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00924,08-02-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00924,03/15/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00924,08-04-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00924,03-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00924,08/26/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00926,05/16/2023,Routine Inspection,B,0,,,,,,
Permit ID: FD-00926,12/13/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00926,09/28/2022,Routine Inspection,B,1,,,,,,
Permit ID: FD-00926,05-05-22,Routine Inspection,B,1,,,,,,
Permit ID: FD-00926,12-09-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00926,09/22/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00926,05/25/2021,Routine Inspection,B,0,,,,,,
Permit ID: FD-00926,12-08-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00927,02-08-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00927,08-03-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00927,02-10-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00927,06/17/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00927,01/21/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00929,08-09-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00929,04-05-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00929,12-08-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00929,07/28/2022,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00929,04-11-22,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00929,12-06-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00929,07/22/2021,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00929,04/21/2021,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00929,12-02-20,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00929,08/26/2020,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00930,07/17/2023,Routine Inspection,B,1,,,,,,
Permit ID: FD-00930,03/20/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,11/16/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,06/28/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,03/28/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,08/17/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,05/13/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,02/23/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00930,11-05-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00931,06-06-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00931,10/31/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00931,03/17/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00931,07-08-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00931,01/14/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00932,06/27/2023,Routine Inspection,B,1,,,,,,
Permit ID: FD-00932,09/13/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00932,03/14/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00932,08/23/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00932,05-04-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00932,10/27/2020,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00933,08/14/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00933,02/22/2023,Routine Inspection,B,1,,,,,,
Permit ID: FD-00933,08/25/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00933,05/20/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00933,04/21/2022,Ineffective Visit,,0,,,,,,
Permit ID: FD-00933,10-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00933,09/17/2021,Ineffective Visit,,0,,,,,,
Permit ID: FD-00933,02/22/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,08-03-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,04/27/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,12-08-22,Routine Inspection,B,1,,,,,,
Permit ID: FD-00934,08/25/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,04/20/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,11-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,09/29/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,06/21/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00934,05/18/2021,Ineffective Visit,,0,,,,,,
Permit ID: FD-00934,11/30/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00939,05-03-23,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00939,10-03-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00939,06/20/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00939,12-03-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00939,05-12-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00939,10-02-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,06-06-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,12-01-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,06/30/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,10/19/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,05-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00941,10/22/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00942,04/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00942,08/18/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00942,04/15/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00942,08/19/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00942,03/31/2021,Re-Inspection,,0,,,,,,
Permit ID: FD-00942,03/30/2021,Routine Inspection,B,1,,,,,,
Permit ID: FD-00942,08/27/2020,Routine Inspection,B,1,,,,,,
Permit ID: FD-00943,07/18/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00943,01-11-23,Routine Inspection,B,0,,,,,,
Permit ID: FD-00943,08/16/2022,Routine Inspection,B,1,,,,,,
Permit ID: FD-00943,04/27/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00943,01-12-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00943,08-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00943,04-06-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00943,12-02-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,07/31/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,04/13/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,09/14/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,04/25/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,09/28/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,03-03-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00944,09-04-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00945,08/17/2023,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00945,04/13/2023,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00945,12-09-22,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00945,09-07-22,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00945,04/29/2022,Routine Inspection,B,1,,,,,,
Permit ID: FD-00945,11-05-21,Routine Inspection,B,0,,,,,,
Permit ID: FD-00945,09-08-21,Verification Visit,A,0,,,,,,
Permit ID: FD-00945,05/20/2021,Routine Inspection,B,1,,,,,,
Permit ID: FD-00945,11/17/2020,Verification Visit,A,1,,,,,,
Permit ID: FD-00946,03/22/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00946,09/27/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00946,03-08-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00946,09-08-21,Re-Inspection,,0,,,,,,
Permit ID: FD-00946,08/26/2021,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00946,02-01-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00947,03/22/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00947,09/27/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00947,03-08-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00947,09-08-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00947,02-01-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00948,03/16/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00948,07/27/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00948,02-02-22,Routine Inspection,B,1,,,,,,
Permit ID: FD-00948,10-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00948,04/14/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00949,03/16/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00949,07/27/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00949,02-02-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00949,10-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00949,04/14/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00950,06/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00950,10/29/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00950,05/19/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00950,08-04-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00950,02/25/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00951,06/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00951,10/29/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00951,05/19/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00951,08-04-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00951,02/25/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00958,05-09-23,Advisory,,0,,,,,,
Permit ID: FD-00958,04/20/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00958,09-01-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00958,05/18/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00958,10/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00958,05/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00959,05-09-23,Advisory,,0,,,,,,
Permit ID: FD-00959,04/20/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00959,09-01-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00959,05/18/2022,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00959,10/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00959,05/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00964,07-07-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00964,01/13/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00964,07/26/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00964,02/17/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00964,07/20/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00964,03/23/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00965,07-07-23,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00965,01/13/2023,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00965,07/26/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00965,02/17/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00965,07/20/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00965,03/23/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00966,05/16/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00966,11-08-22,Routine Inspection,B,1,,,,,,
Permit ID: FD-00966,06/21/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00966,12-01-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00966,05/25/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00966,10-06-20,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00967,08-07-23,Re-Inspection,,0,,,,,,
Permit ID: FD-00967,07/20/2023,Re-Inspection,,0,,,,,,
Permit ID: FD-00967,07-10-23,Routine Inspection,B,1,,,,,,
Permit ID: FD-00967,03/13/2023,Routine Inspection,C,2,,,,,,
Permit ID: FD-00967,12-06-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00967,09-02-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00967,05-10-22,Routine Inspection,B,1,,,,,,
Permit ID: FD-00967,12-06-21,Routine Inspection,B,1,,,,,,
Permit ID: FD-00967,08/23/2021,Routine Inspection,C,2,,,,,,
Permit ID: FD-00967,04-07-21,Routine Inspection,C,2,,,,,,
Permit ID: FD-00967,12-08-20,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00971,07/25/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,03/24/2023,Advisory,,0,,,,,,
Permit ID: FD-00971,03/22/2023,Routine Inspection,B,1,,,,,,
Permit ID: FD-00971,12-05-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,09-06-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,05-04-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,12-02-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,09/28/2021,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00971,06-02-21,Ineffective Visit,,0,,,,,,
Permit ID: FD-00971,06-02-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00971,10/30/2020,Routine Inspection,B,1,,,,,,
Permit ID: FD-00973,07-03-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00973,01/25/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00973,09/15/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00973,04/19/2022,Advisory,,0,,,,,,
Permit ID: FD-00973,03/16/2022,Routine Inspection,B,0,,,,,,
Permit ID: FD-00973,10-05-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00973,03-03-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,04-05-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,11-04-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,07-05-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,12-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,06-07-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00974,10/26/2020,Routine Inspection,B,0,,,,,,
Permit ID: FD-00977,06/30/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00977,01/18/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00977,06/16/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00977,01-03-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00977,06-08-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00977,01/19/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00978,06/30/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00978,01/18/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00978,06/16/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00978,01-03-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00978,06-08-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00978,01/19/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00979,05-12-23,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00979,01/18/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00979,09-07-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00979,05-04-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00979,01/24/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00979,08-04-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00979,04/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00979,01/19/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00979,09-08-20,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00980,05-12-23,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00980,01/18/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00980,09-07-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00980,05-04-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00980,01/24/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00980,08-04-21,Routine Inspection,B,0,,,,,,
Permit ID: FD-00980,04/26/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00980,01/19/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00980,09-08-20,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00981,06-08-23,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00981,01-09-23,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00981,11/21/2022,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00981,08-08-22,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00981,07/29/2022,Advisory,,0,,,,,,
Permit ID: FD-00981,04/14/2022,Routine Inspection,Cutting Edge A+,0,,,,,,
Permit ID: FD-00981,10/13/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00981,06-08-21,Verification Visit,A,0,,,,,,
Permit ID: FD-00981,02-01-21,Routine Inspection,B,1,,,,,,
Permit ID: FD-00981,09-02-20,Verification Visit,A,0,,,,,,
Permit ID: FD-00982,06/20/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,03/29/2023,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00982,12/19/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,09/29/2022,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00982,05/18/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00982,02-08-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,11-11-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,09/28/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,06/17/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,06/15/2021,Advisory,,0,,,,,,
Permit ID: FD-00982,03/24/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,12-02-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00982,09-03-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,06/26/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,03/30/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,11-04-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,09/30/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,06/21/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,03-08-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,12-06-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,08/24/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,05/18/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,02/18/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00985,09/21/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,07-11-23,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,03/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,11/14/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,08/25/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,04/13/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,10/28/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,08/31/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,05/14/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00988,10-05-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00989,08/15/2023,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,05-10-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,11-10-22,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00989,08/19/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,05-02-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,12-08-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,08-09-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,04/13/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00989,12-09-20,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00993,04/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,12-02-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,08/18/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,04/15/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,11-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,08/19/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,06-02-21,Advisory,,0,,,,,,
Permit ID: FD-00993,03/30/2021,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,12-09-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00993,08/27/2020,Routine Inspection,A,0,,,,,,
Permit ID: FD-00995,05-01-23,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00995,11/15/2022,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00995,08/15/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00995,04-12-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00995,12-09-21,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00995,07/23/2021,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00995,04-12-21,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00995,11-06-20,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00997,04-11-23,Routine Inspection,Not Participating,1,,,,,,
Permit ID: FD-00997,07-07-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00997,01/25/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00997,09-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00997,02-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00998,07-05-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00998,04-11-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00998,10/13/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00998,07-07-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00998,01/25/2022,Routine Inspection,Not Participating,2,,,,,,
Permit ID: FD-00998,09-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00998,07-01-21,Routine Inspection,B,1,,,,,,
Permit ID: FD-00998,02-04-21,Re-Inspection,,0,,,,,,
Permit ID: FD-00998,02-01-21,Routine Inspection,C,2,,,,,,
Permit ID: FD-00998,10-08-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-00999,07-05-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00999,04-11-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00999,10/13/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00999,07-07-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00999,01/25/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-00999,09-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00999,07-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00999,02-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-00999,10-08-20,Routine Inspection,A,0,,,,,,
Permit ID: FD-01000,04-11-23,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-01000,07-07-22,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-01000,01/25/2022,Routine Inspection,Not Participating,0,,,,,,
Permit ID: FD-01000,09-10-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-01000,02-01-21,Routine Inspection,A,0,,,,,,
Permit ID: FD-01001,07/21/2023,Routine Inspection,A,0,,,,,,
Permit ID: FD-01001,03/20/2023,Routine Inspection,B,1,,,,,,
Permit ID: FD-01001,07/19/2022,Routine Inspection,A,0,,,,,,
Permit ID: FD-01001,02-11-22,Routine Inspection,A,0,,,,,,
Permit ID: FD-01001,10-04-21,Routine Inspection,B,1,,,,,,
Permit ID: FD-01001,04-07-21,Routine Inspection,Not Participating,0,,,,,,
